zone,forecast_hour,rank,patch_y,patch_x,attention,attention_norm
RI,24,5,4,1,0.02392922155559063,0.025128641345984828
RI,24,6,1,0,0.021615279838442802,0.022698716437201692
RI,24,7,0,0,0.017384279519319534,0.018255642962914084
RI,24,8,3,1,0.016730735078454018,0.017569340492939466
SEMA,1,1,4,0,0.023950282484292984,0.025360522236232582
SEMA,1,2,5,0,0.023191053420305252,0.02455658827126652
SEMA,1,3,2,0,0.022686747834086418,0.02402258817997129
SEMA,1,4,3,0,0.022189272567629814,0.023495820591103708
SEMA,1,5,4,1,0.019557030871510506,0.02070858732530188
SEMA,1,6,1,0,0.017964737489819527,0.019022536576653596
SEMA,1,7,0,0,0.015389717184007168,0.016295894009196107
SEMA,1,8,0,9,0.01514188852161169,0.016033472707586066
SEMA,2,1,4,0,0.02377277985215187,0.025106670787961145
SEMA,2,2,5,0,0.022899137809872627,0.024184008681196984
SEMA,2,3,2,0,0.022345565259456635,0.023599375168962263
SEMA,2,4,3,0,0.02203238196671009,0.023268619158256794
SEMA,2,5,4,1,0.01927396096289158,0.020355423121942183
SEMA,2,6,1,0,0.0172582920640707,0.018226655019307054
SEMA,2,7,0,9,0.015228180214762688,0.016082633572076028
SEMA,2,8,0,0,0.014770686626434326,0.015599470013535628
SEMA,3,1,4,0,0.023729046806693077,0.02506617866723021
SEMA,3,2,5,0,0.022615671157836914,0.023890064297136755
SEMA,3,3,2,0,0.022452758625149727,0.023717971642731598
SEMA,3,4,3,0,0.022292576730251312,0.023548763497563012
SEMA,3,5,4,1,0.018813321366906166,0.019873452083792726
SEMA,3,6,1,0,0.01714186556637287,0.018107809743758727
SEMA,3,7,6,0,0.01489949505776167,0.01573908165009075
SEMA,3,8,0,9,0.01482225488871336,0.015657488997279013
SEMA,4,1,4,0,0.02384667657315731,0.025233575808435684
SEMA,4,2,2,0,0.02299204096198082,0.024329235431400267
SEMA,4,3,3,0,0.02288607880473137,0.024217110619392326
SEMA,4,4,5,0,0.022521667182445526,0.023831505175874235
SEMA,4,5,4,1,0.01820784993469715,0.019266800563436753
SEMA,4,6,1,0,0.017684105783700943,0.01871259596818242
SEMA,4,7,6,0,0.015796838328242302,0.01671556689530462
SEMA,4,8,0,0,0.01505149807780981,0.01592687838960579
SEMA,5,1,4,0,0.02419237047433853,0.025679388439735232
SEMA,5,2,2,0,0.02376244217157364,0.025223033991143826
SEMA,5,3,3,0,0.0236508771777153,0.025104611498540062
SEMA,5,4,5,0,0.022614486515522003,0.024004517631425793
SEMA,5,5,1,0,0.018534358590841293,0.01967359892410753
SEMA,5,6,4,1,0.017731349915266037,0.018821232194586448
SEMA,5,7,6,0,0.016411513090133667,0.017420269748777684
SEMA,5,8,0,0,0.015769008547067642,0.016738272763274005
SEMA,6,1,4,0,0.024662667885422707,0.02630576895749754
SEMA,6,2,2,0,0.02445943094789982,0.026088991764253718
SEMA,6,3,3,0,0.02433684840798378,0.025958242407037563
SEMA,6,4,5,0,0.022653639316558838,0.024162892866108326
SEMA,6,5,1,0,0.019223012030124664,0.02050370687716813
SEMA,6,6,4,1,0.017544100061058998,0.018712940745807167
SEMA,6,7,6,0,0.016555234789848328,0.017658194297636553
SEMA,6,8,0,0,0.016268357634544373,0.01735220452387528
SEMA,7,1,4,0,0.025000525638461113,0.026831753843167643
SEMA,7,2,2,0,0.024807119742035866,0.02662418143130139
SEMA,7,3,3,0,0.024678196758031845,0.026485815149666064
SEMA,7,4,5,0,0.022399848327040672,0.024040583191211717
SEMA,7,5,1,0,0.019452055916190147,0.02087687209599302
SEMA,7,6,4,1,0.01759299822151661,0.01888164290901191
SEMA,7,7,0,0,0.016305947676301003,0.017500319015572943
SEMA,7,8,6,0,0.01629582978785038,0.017489460016196463
SEMA,8,1,4,0,0.025085901841521263,0.027089703364775074
SEMA,8,2,2,0,0.02472647838294506,0.026701570024515606
SEMA,8,3,3,0,0.024620788171887398,0.02658743753351727
SEMA,8,4,5,0,0.021916037425398827,0.0236666378006269
SEMA,8,5,1,0,0.019173115491867065,0.020704617858050074
SEMA,8,6,4,1,0.01777533069252968,0.019195181369736636
SEMA,8,7,6,0,0.0159202478826046,0.017191919005264417
SEMA,8,8,0,0,0.01588747464120388,0.017156527916139683
SEMA,9,1,4,0,0.02507656253874302,0.027207222030348286
SEMA,9,2,2,0,0.02439597062766552,0.026468802830821397
SEMA,9,3,3,0,0.024389522150158882,0.026461806450874596
SEMA,9,4,5,0,0.02160344272851944,0.023439004529693566
SEMA,9,5,1,0,0.01857822947204113,0.020156750487458155
SEMA,9,6,4,1,0.018055716529488564,0.019589841621069685
SEMA,9,7,6,0,0.015748405829072,0.017086487565973644
SEMA,9,8,0,0,0.015199000015854836,0.016490400844682826
SEMA,10,1,4,0,0.025282111018896103,0.027536169479829363
SEMA,10,2,3,0,0.024328026920557022,0.02649702281164808
SEMA,10,3,2,0,0.02414759248495102,0.02630050151660548
SEMA,10,4,5,0,0.02194450981914997,0.023901000240061337
SEMA,10,5,4,1,0.018463654443621635,0.02010980481798268
SEMA,10,6,1,0,0.018001075834035873,0.01960598442965446
SEMA,10,7,6,0,0.01591520756483078,0.017334147946913722
SEMA,10,8,7,0,0.014915245585143566,0.016245033097070972
SEMA,11,1,4,0,0.025959176942706108,0.02842132755435025
SEMA,11,2,3,0,0.024690216407179832,0.027032009891724218
SEMA,11,3,2,0,0.024266274645924568,0.026567858517156488
SEMA,11,4,5,0,0.02320774644613266,0.025408932070520605
SEMA,11,5,4,1,0.019050005823373795,0.02085684213383791
SEMA,11,6,1,0,0.01775369793176651,0.019437583299862754
SEMA,11,7,6,0,0.016308316960930824,0.017855112249119825
SEMA,11,8,7,0,0.015094638802111149,0.016526320331968276
SEMA,12,1,4,0,0.0271042101085186,0.029886064056014797
SEMA,12,2,3,0,0.02547270990908146,0.02808711403044461
SEMA,12,3,5,0,0.025188392028212547,0.027773615043907157
SEMA,12,4,2,0,0.02479659579694271,0.027341606613565356
SEMA,12,5,4,1,0.01984819583594799,0.021885325186548617
SEMA,12,6,1,0,0.018028566613793373,0.019878937423401164
SEMA,12,7,6,0,0.016609633341431618,0.01831437123611035
SEMA,12,8,7,0,0.01507699117064476,0.016624425581627335
SEMA,13,1,4,0,0.028433237224817276,0.03153742247743025
SEMA,13,2,5,0,0.027106942608952522,0.030066330272932366
SEMA,13,3,3,0,0.026418425142765045,0.029302644237376357
SEMA,13,4,2,0,0.025515291839838028,0.028300911782410378
SEMA,13,5,4,1,0.020869199186563492,0.023147584156820406
SEMA,13,6,1,0,0.018823642283678055,0.02087870454463139
SEMA,13,7,6,0,0.016466578468680382,0.018264309400241607
SEMA,13,8,0,0,0.015165719203650951,0.016821429439000182
SEMA,14,1,4,0,0.029682517051696777,0.03295230676040825
SEMA,14,2,5,0,0.028103772550821304,0.03119964969973683
SEMA,14,3,3,0,0.02724972367286682,0.03025151984384478
SEMA,14,4,2,0,0.026172645390033722,0.029055791937108475
SEMA,14,5,4,1,0.022057736292481422,0.024487589495328463
SEMA,14,6,1,0,0.019817886874079704,0.02200100100946162
SEMA,14,7,0,0,0.015971332788467407,0.0177307152389241
SEMA,14,8,6,0,0.01583225093781948,0.017576312302024458
SEMA,15,1,4,0,0.03075307607650757,0.03399006383506498
SEMA,15,2,5,0,0.028040556237101555,0.03099203130440306
SEMA,15,3,3,0,0.02783469296991825,0.030764499412131614
SEMA,15,4,2,0,0.02670263685286045,0.02951328605097245
SEMA,15,5,4,1,0.023164505138993263,0.025602739915293955
SEMA,15,6,1,0,0.02053123153746128,0.022692294872703987
SEMA,15,7,0,0,0.016242705285549164,0.01795236964707112
SEMA,15,8,4,2,0.01618773117661476,0.017891609108277945
SEMA,16,1,4,0,0.03156609088182449,0.03465881325052488
SEMA,16,2,3,0,0.028181420639157295,0.030942526229291077
SEMA,16,3,5,0,0.027533285319805145,0.03023088914129708
SEMA,16,4,2,0,0.02717747539281845,0.02984021834654196
SEMA,16,5,4,1,0.023898843675851822,0.026240359091843322
SEMA,16,6,1,0,0.020894311368465424,0.022941454436948817
SEMA,16,7,3,1,0.01654243841767311,0.018163201961652026
SEMA,16,8,4,2,0.016452861949801445,0.01806484914111341
SEMA,17,1,4,0,0.03201581537723541,0.03494727877896773
SEMA,17,2,3,0,0.028344083577394485,0.030939352280807055
SEMA,17,3,2,0,0.02768545225262642,0.03022041471048371
SEMA,17,4,5,0,0.027206093072891235,0.029697163976679992
SEMA,17,5,4,1,0.02422178164124489,0.026439600102821502
SEMA,17,6,1,0,0.02125597931444645,0.02320224008257247
SEMA,17,7,3,1,0.016754580661654472,0.01828867996358683
SEMA,17,8,4,2,0.01638738065958023,0.017887858035770164
SEMA,18,1,4,0,0.03207965940237045,0.03486219934369371
SEMA,18,2,3,0,0.028338799253106117,0.03079686278245527
SEMA,18,3,2,0,0.028227798640727997,0.030676234148981928
SEMA,18,4,5,0,0.027245189994573593,0.029608395551651293
SEMA,18,5,4,1,0.024214468896389008,0.02631479440225
SEMA,18,6,1,0,0.02187650091946125,0.02377403470625382
SEMA,18,7,3,1,0.01664888858795166,0.018092987382566456
SEMA,18,8,0,0,0.01652502454817295,0.017958379567934814
SEMA,19,1,4,0,0.0319485142827034,0.034588125809806886
SEMA,19,2,2,0,0.02875102311372757,0.031126455390655103
SEMA,19,3,3,0,0.028265511617064476,0.030600830550010095
SEMA,19,4,5,0,0.027450812980532646,0.029718820867553696
SEMA,19,5,4,1,0.02405945397913456,0.02604726510228033
SEMA,19,6,1,0,0.022739142179489136,0.02461786809714222
SEMA,19,7,0,0,0.017446426674723625,0.018887864249875538
SEMA,19,8,2,1,0.01658029295504093,0.01795016987700387
SEMA,20,1,4,0,0.03191625699400902,0.03440986690229526
SEMA,20,2,2,0,0.029227064922451973,0.03151056886511141
SEMA,20,3,3,0,0.02832099050283432,0.030533703056928752
SEMA,20,4,5,0,0.027518970891833305,0.029669021835921044
SEMA,20,5,4,1,0.024060077965259552,0.025939886390776757
SEMA,20,6,1,0,0.023615622892975807,0.02546070614466568
SEMA,20,7,0,0,0.018468130379915237,0.0199110412109542
SEMA,20,8,2,1,0.01680675521492958,0.01811986318175528
SEMA,21,1,4,0,0.03203121945261955,0.034358512017033105
SEMA,21,2,2,0,0.02958546206355095,0.03173505321405616
SEMA,21,3,3,0,0.028551669791340828,0.030626148688570085
SEMA,21,4,5,0,0.02730146236717701,0.02928510493372785
SEMA,21,5,4,1,0.024417316541075706,0.026191405701590956
SEMA,21,6,1,0,0.024187525734305382,0.02594491898236066
SEMA,21,7,0,0,0.01915108598768711,0.020542546593347685
SEMA,21,8,2,1,0.017014801502227783,0.018251046069178507
SEMA,22,1,4,0,0.031810857355594635,0.0339125199586548
SEMA,22,2,2,0,0.029559243470430374,0.03151214765915159
SEMA,22,3,3,0,0.0286201573908329,0.030511018545866526
SEMA,22,4,5,0,0.026783041656017303,0.02855252923742493
SEMA,22,5,4,1,0.024941498413681984,0.026589319907279703
SEMA,22,6,1,0,0.024135155603289604,0.0257297040740667
SEMA,22,7,0,0,0.01919103041291237,0.02045893308155625
SEMA,22,8,2,1,0.0171144250780344,0.018245131703049464
SEMA,23,1,4,0,0.03066333942115307,0.0324556768748561
SEMA,23,2,2,0,0.02879863604903221,0.030481977621758468
SEMA,23,3,3,0,0.02803954854607582,0.029678519838595475
SEMA,23,4,5,0,0.025969482958316803,0.027487454511258103
SEMA,23,5,4,1,0.025003178045153618,0.026464667019215564
SEMA,23,6,1,0,0.023259082809090614,0.024618625704433416
SEMA,23,7,0,0,0.018539540469646454,0.019623216070069394
SEMA,23,8,3,1,0.01699013262987137,0.017983242044265196
SEMA,24,1,4,0,0.028440771624445915,0.029866326745877452
SEMA,24,2,2,0,0.027109412476420403,0.028468235025438146
SEMA,24,3,3,0,0.026529481634497643,0.02785923593625769
SEMA,24,4,5,0,0.02471005730330944,0.025948615427004013
SEMA,24,5,4,1,0.02392922155559063,0.025128641345984828
SEMA,24,6,1,0,0.021615279838442802,0.022698716437201692
SEMA,24,7,0,0,0.017384279519319534,0.018255642962914084
SEMA,24,8,3,1,0.016730735078454018,0.017569340492939466
WCMA,1,1,4,0,0.023950282484292984,0.025360522236232582
WCMA,1,2,5,0,0.023191053420305252,0.02455658827126652
WCMA,1,3,2,0,0.022686747834086418,0.02402258817997129
WCMA,1,4,3,0,0.022189272567629814,0.023495820591103708
WCMA,1,5,4,1,0.019557030871510506,0.02070858732530188
WCMA,1,6,1,0,0.017964737489819527,0.019022536576653596
WCMA,1,7,0,0,0.015389717184007168,0.016295894009196107
WCMA,1,8,0,9,0.01514188852161169,0.016033472707586066
WCMA,2,1,4,0,0.02377277985215187,0.025106670787961145
WCMA,2,2,5,0,0.022899137809872627,0.024184008681196984
WCMA,2,3,2,0,0.022345565259456635,0.023599375168962263
WCMA,2,4,3,0,0.02203238196671009,0.023268619158256794
WCMA,2,5,4,1,0.01927396096289158,0.020355423121942183
WCMA,2,6,1,0,0.0172582920640707,0.018226655019307054
WCMA,2,7,0,9,0.015228180214762688,0.016082633572076028
WCMA,2,8,0,0,0.014770686626434326,0.015599470013535628
WCMA,3,1,4,0,0.023729046806693077,0.02506617866723021
WCMA,3,2,5,0,0.022615671157836914,0.023890064297136755
WCMA,3,3,2,0,0.022452758625149727,0.023717971642731598
WCMA,3,4,3,0,0.022292576730251312,0.023548763497563012
WCMA,3,5,4,1,0.018813321366906166,0.019873452083792726
WCMA,3,6,1,0,0.01714186556637287,0.018107809743758727
WCMA,3,7,6,0,0.01489949505776167,0.01573908165009075
WCMA,3,8,0,9,0.01482225488871336,0.015657488997279013
WCMA,4,1,4,0,0.02384667657315731,0.025233575808435684
WCMA,4,2,2,0,0.02299204096198082,0.024329235431400267
WCMA,4,3,3,0,0.02288607880473137,0.024217110619392326
WCMA,4,4,5,0,0.022521667182445526,0.023831505175874235
WCMA,4,5,4,1,0.01820784993469715,0.019266800563436753
WCMA,4,6,1,0,0.017684105783700943,0.01871259596818242
WCMA,4,7,6,0,0.015796838328242302,0.01671556689530462
WCMA,4,8,0,0,0.01505149807780981,0.01592687838960579
WCMA,5,1,4,0,0.02419237047433853,0.025679388439735232
WCMA,5,2,2,0,0.02376244217157364,0.025223033991143826
WCMA,5,3,3,0,0.0236508771777153,0.025104611498540062
WCMA,5,4,5,0,0.022614486515522003,0.024004517631425793
WCMA,5,5,1,0,0.018534358590841293,0.01967359892410753
WCMA,5,6,4,1,0.017731349915266037,0.018821232194586448
WCMA,5,7,6,0,0.016411513090133667,0.017420269748777684
WCMA,5,8,0,0,0.015769008547067642,0.016738272763274005
WCMA,6,1,4,0,0.024662667885422707,0.02630576895749754
WCMA,6,2,2,0,0.02445943094789982,0.026088991764253718
WCMA,6,3,3,0,0.02433684840798378,0.025958242407037563
WCMA,6,4,5,0,0.022653639316558838,0.024162892866108326
WCMA,6,5,1,0,0.019223012030124664,0.02050370687716813
WCMA,6,6,4,1,0.017544100061058998,0.018712940745807167
WCMA,6,7,6,0,0.016555234789848328,0.017658194297636553
WCMA,6,8,0,0,0.016268357634544373,0.01735220452387528
WCMA,7,1,4,0,0.025000525638461113,0.026831753843167643
WCMA,7,2,2,0,0.024807119742035866,0.02662418143130139
WCMA,7,3,3,0,0.024678196758031845,0.026485815149666064
WCMA,7,4,5,0,0.022399848327040672,0.024040583191211717
WCMA,7,5,1,0,0.019452055916190147,0.02087687209599302
WCMA,7,6,4,1,0.01759299822151661,0.01888164290901191
WCMA,7,7,0,0,0.016305947676301003,0.017500319015572943
WCMA,7,8,6,0,0.01629582978785038,0.017489460016196463
WCMA,8,1,4,0,0.025085901841521263,0.027089703364775074
WCMA,8,2,2,0,0.02472647838294506,0.026701570024515606
WCMA,8,3,3,0,0.024620788171887398,0.02658743753351727
WCMA,8,4,5,0,0.021916037425398827,0.0236666378006269
WCMA,8,5,1,0,0.019173115491867065,0.020704617858050074
WCMA,8,6,4,1,0.01777533069252968,0.019195181369736636
WCMA,8,7,6,0,0.0159202478826046,0.017191919005264417
WCMA,8,8,0,0,0.01588747464120388,0.017156527916139683
WCMA,9,1,4,0,0.02507656253874302,0.027207222030348286
WCMA,9,2,2,0,0.02439597062766552,0.026468802830821397
WCMA,9,3,3,0,0.024389522150158882,0.026461806450874596
WCMA,9,4,5,0,0.02160344272851944,0.023439004529693566
WCMA,9,5,1,0,0.01857822947204113,0.020156750487458155
WCMA,9,6,4,1,0.018055716529488564,0.019589841621069685
WCMA,9,7,6,0,0.015748405829072,0.017086487565973644
WCMA,9,8,0,0,0.015199000015854836,0.016490400844682826
WCMA,10,1,4,0,0.025282111018896103,0.027536169479829363
WCMA,10,2,3,0,0.024328026920557022,0.02649702281164808
WCMA,10,3,2,0,0.02414759248495102,0.02630050151660548
WCMA,10,4,5,0,0.02194450981914997,0.023901000240061337
WCMA,10,5,4,1,0.018463654443621635,0.02010980481798268
WCMA,10,6,1,0,0.018001075834035873,0.01960598442965446
WCMA,10,7,6,0,0.01591520756483078,0.017334147946913722
WCMA,10,8,7,0,0.014915245585143566,0.016245033097070972
WCMA,11,1,4,0,0.025959176942706108,0.02842132755435025
WCMA,11,2,3,0,0.024690216407179832,0.027032009891724218
WCMA,11,3,2,0,0.024266274645924568,0.026567858517156488
WCMA,11,4,5,0,0.02320774644613266,0.025408932070520605
WCMA,11,5,4,1,0.019050005823373795,0.02085684213383791
WCMA,11,6,1,0,0.01775369793176651,0.019437583299862754
WCMA,11,7,6,0,0.016308316960930824,0.017855112249119825
WCMA,11,8,7,0,0.015094638802111149,0.016526320331968276
WCMA,12,1,4,0,0.0271042101085186,0.029886064056014797
WCMA,12,2,3,0,0.02547270990908146,0.02808711403044461
WCMA,12,3,5,0,0.025188392028212547,0.027773615043907157
WCMA,12,4,2,0,0.02479659579694271,0.027341606613565356
WCMA,12,5,4,1,0.01984819583594799,0.021885325186548617
WCMA,12,6,1,0,0.018028566613793373,0.019878937423401164
WCMA,12,7,6,0,0.016609633341431618,0.01831437123611035
WCMA,12,8,7,0,0.01507699117064476,0.016624425581627335
WCMA,13,1,4,0,0.028433237224817276,0.03153742247743025
WCMA,13,2,5,0,0.027106942608952522,0.030066330272932366
WCMA,13,3,3,0,0.026418425142765045,0.029302644237376357
WCMA,13,4,2,0,0.025515291839838028,0.028300911782410378
WCMA,13,5,4,1,0.020869199186563492,0.023147584156820406
WCMA,13,6,1,0,0.018823642283678055,0.02087870454463139
WCMA,13,7,6,0,0.016466578468680382,0.018264309400241607
WCMA,13,8,0,0,0.015165719203650951,0.016821429439000182
WCMA,14,1,4,0,0.029682517051696777,0.03295230676040825
WCMA,14,2,5,0,0.028103772550821304,0.03119964969973683
WCMA,14,3,3,0,0.02724972367286682,0.03025151984384478
WCMA,14,4,2,0,0.026172645390033722,0.029055791937108475
WCMA,14,5,4,1,0.022057736292481422,0.024487589495328463
WCMA,14,6,1,0,0.019817886874079704,0.02200100100946162
WCMA,14,7,0,0,0.015971332788467407,0.0177307152389241
WCMA,14,8,6,0,0.01583225093781948,0.017576312302024458
WCMA,15,1,4,0,0.03075307607650757,0.03399006383506498
WCMA,15,2,5,0,0.028040556237101555,0.03099203130440306
WCMA,15,3,3,0,0.02783469296991825,0.030764499412131614
WCMA,15,4,2,0,0.02670263685286045,0.02951328605097245
WCMA,15,5,4,1,0.023164505138993263,0.025602739915293955
WCMA,15,6,1,0,0.02053123153746128,0.022692294872703987
WCMA,15,7,0,0,0.016242705285549164,0.01795236964707112
WCMA,15,8,4,2,0.01618773117661476,0.017891609108277945
WCMA,16,1,4,0,0.03156609088182449,0.03465881325052488
WCMA,16,2,3,0,0.028181420639157295,0.030942526229291077
WCMA,16,3,5,0,0.027533285319805145,0.03023088914129708
WCMA,16,4,2,0,0.02717747539281845,0.02984021834654196
WCMA,16,5,4,1,0.023898843675851822,0.026240359091843322
WCMA,16,6,1,0,0.020894311368465424,0.022941454436948817
WCMA,16,7,3,1,0.01654243841767311,0.018163201961652026
WCMA,16,8,4,2,0.016452861949801445,0.01806484914111341
WCMA,17,1,4,0,0.03201581537723541,0.03494727877896773
WCMA,17,2,3,0,0.028344083577394485,0.030939352280807055
WCMA,17,3,2,0,0.02768545225262642,0.03022041471048371
WCMA,17,4,5,0,0.027206093072891235,0.029697163976679992
WCMA,17,5,4,1,0.02422178164124489,0.026439600102821502
WCMA,17,6,1,0,0.02125597931444645,0.02320224008257247
WCMA,17,7,3,1,0.016754580661654472,0.01828867996358683
WCMA,17,8,4,2,0.01638738065958023,0.017887858035770164
WCMA,18,1,4,0,0.03207965940237045,0.03486219934369371
WCMA,18,2,3,0,0.028338799253106117,0.03079686278245527
WCMA,18,3,2,0,0.028227798640727997,0.030676234148981928
WCMA,18,4,5,0,0.027245189994573593,0.029608395551651293
WCMA,18,5,4,1,0.024214468896389008,0.02631479440225
WCMA,18,6,1,0,0.02187650091946125,0.02377403470625382
WCMA,18,7,3,1,0.01664888858795166,0.018092987382566456
WCMA,18,8,0,0,0.01652502454817295,0.017958379567934814
WCMA,19,1,4,0,0.0319485142827034,0.034588125809806886
WCMA,19,2,2,0,0.02875102311372757,0.031126455390655103
WCMA,19,3,3,0,0.028265511617064476,0.030600830550010095
WCMA,19,4,5,0,0.027450812980532646,0.029718820867553696
WCMA,19,5,4,1,0.02405945397913456,0.02604726510228033
WCMA,19,6,1,0,0.022739142179489136,0.02461786809714222
WCMA,19,7,0,0,0.017446426674723625,0.018887864249875538
WCMA,19,8,2,1,0.01658029295504093,0.01795016987700387
WCMA,20,1,4,0,0.03191625699400902,0.03440986690229526
WCMA,20,2,2,0,0.029227064922451973,0.03151056886511141
WCMA,20,3,3,0,0.02832099050283432,0.030533703056928752
WCMA,20,4,5,0,0.027518970891833305,0.029669021835921044
WCMA,20,5,4,1,0.024060077965259552,0.025939886390776757
WCMA,20,6,1,0,0.023615622892975807,0.02546070614466568
WCMA,20,7,0,0,0.018468130379915237,0.0199110412109542
WCMA,20,8,2,1,0.01680675521492958,0.01811986318175528
WCMA,21,1,4,0,0.03203121945261955,0.034358512017033105
WCMA,21,2,2,0,0.02958546206355095,0.03173505321405616
WCMA,21,3,3,0,0.028551669791340828,0.030626148688570085
WCMA,21,4,5,0,0.02730146236717701,0.02928510493372785
WCMA,21,5,4,1,0.024417316541075706,0.026191405701590956
WCMA,21,6,1,0,0.024187525734305382,0.02594491898236066
WCMA,21,7,0,0,0.01915108598768711,0.020542546593347685
WCMA,21,8,2,1,0.017014801502227783,0.018251046069178507
WCMA,22,1,4,0,0.031810857355594635,0.0339125199586548
WCMA,22,2,2,0,0.029559243470430374,0.03151214765915159
WCMA,22,3,3,0,0.0286201573908329,0.030511018545866526
WCMA,22,4,5,0,0.026783041656017303,0.02855252923742493
WCMA,22,5,4,1,0.024941498413681984,0.026589319907279703
WCMA,22,6,1,0,0.024135155603289604,0.0257297040740667
WCMA,22,7,0,0,0.01919103041291237,0.02045893308155625
WCMA,22,8,2,1,0.0171144250780344,0.018245131703049464
WCMA,23,1,4,0,0.03066333942115307,0.0324556768748561
WCMA,23,2,2,0,0.02879863604903221,0.030481977621758468
WCMA,23,3,3,0,0.02803954854607582,0.029678519838595475
WCMA,23,4,5,0,0.025969482958316803,0.027487454511258103
WCMA,23,5,4,1,0.025003178045153618,0.026464667019215564
WCMA,23,6,1,0,0.023259082809090614,0.024618625704433416
WCMA,23,7,0,0,0.018539540469646454,0.019623216070069394
WCMA,23,8,3,1,0.01699013262987137,0.017983242044265196
WCMA,24,1,4,0,0.028440771624445915,0.029866326745877452
WCMA,24,2,2,0,0.027109412476420403,0.028468235025438146
WCMA,24,3,3,0,0.026529481634497643,0.02785923593625769
WCMA,24,4,5,0,0.02471005730330944,0.025948615427004013
WCMA,24,5,4,1,0.02392922155559063,0.025128641345984828
WCMA,24,6,1,0,0.021615279838442802,0.022698716437201692
WCMA,24,7,0,0,0.017384279519319534,0.018255642962914084
WCMA,24,8,3,1,0.016730735078454018,0.017569340492939466
NEMA_BOST,1,1,4,0,0.023950282484292984,0.025360522236232582
NEMA_BOST,1,2,5,0,0.023191053420305252,0.02455658827126652
NEMA_BOST,1,3,2,0,0.022686747834086418,0.02402258817997129
NEMA_BOST,1,4,3,0,0.022189272567629814,0.023495820591103708
NEMA_BOST,1,5,4,1,0.019557030871510506,0.02070858732530188
NEMA_BOST,1,6,1,0,0.017964737489819527,0.019022536576653596
NEMA_BOST,1,7,0,0,0.015389717184007168,0.016295894009196107
NEMA_BOST,1,8,0,9,0.01514188852161169,0.016033472707586066
NEMA_BOST,2,1,4,0,0.02377277985215187,0.025106670787961145
NEMA_BOST,2,2,5,0,0.022899137809872627,0.024184008681196984
NEMA_BOST,2,3,2,0,0.022345565259456635,0.023599375168962263
NEMA_BOST,2,4,3,0,0.02203238196671009,0.023268619158256794
NEMA_BOST,2,5,4,1,0.01927396096289158,0.020355423121942183
NEMA_BOST,2,6,1,0,0.0172582920640707,0.018226655019307054
NEMA_BOST,2,7,0,9,0.015228180214762688,0.016082633572076028
NEMA_BOST,2,8,0,0,0.014770686626434326,0.015599470013535628
NEMA_BOST,3,1,4,0,0.023729046806693077,0.02506617866723021
NEMA_BOST,3,2,5,0,0.022615671157836914,0.023890064297136755
NEMA_BOST,3,3,2,0,0.022452758625149727,0.023717971642731598
NEMA_BOST,3,4,3,0,0.022292576730251312,0.023548763497563012
NEMA_BOST,3,5,4,1,0.018813321366906166,0.019873452083792726
NEMA_BOST,3,6,1,0,0.01714186556637287,0.018107809743758727
NEMA_BOST,3,7,6,0,0.01489949505776167,0.01573908165009075
NEMA_BOST,3,8,0,9,0.01482225488871336,0.015657488997279013
NEMA_BOST,4,1,4,0,0.02384667657315731,0.025233575808435684
NEMA_BOST,4,2,2,0,0.02299204096198082,0.024329235431400267
NEMA_BOST,4,3,3,0,0.02288607880473137,0.024217110619392326
NEMA_BOST,4,4,5,0,0.022521667182445526,0.023831505175874235
NEMA_BOST,4,5,4,1,0.01820784993469715,0.019266800563436753
NEMA_BOST,4,6,1,0,0.017684105783700943,0.01871259596818242
NEMA_BOST,4,7,6,0,0.015796838328242302,0.01671556689530462
NEMA_BOST,4,8,0,0,0.01505149807780981,0.01592687838960579
NEMA_BOST,5,1,4,0,0.02419237047433853,0.025679388439735232
NEMA_BOST,5,2,2,0,0.02376244217157364,0.025223033991143826
NEMA_BOST,5,3,3,0,0.0236508771777153,0.025104611498540062
NEMA_BOST,5,4,5,0,0.022614486515522003,0.024004517631425793
NEMA_BOST,5,5,1,0,0.018534358590841293,0.01967359892410753
NEMA_BOST,5,6,4,1,0.017731349915266037,0.018821232194586448
NEMA_BOST,5,7,6,0,0.016411513090133667,0.017420269748777684
NEMA_BOST,5,8,0,0,0.015769008547067642,0.016738272763274005
NEMA_BOST,6,1,4,0,0.024662667885422707,0.02630576895749754
NEMA_BOST,6,2,2,0,0.02445943094789982,0.026088991764253718
NEMA_BOST,6,3,3,0,0.02433684840798378,0.025958242407037563
NEMA_BOST,6,4,5,0,0.022653639316558838,0.024162892866108326
NEMA_BOST,6,5,1,0,0.019223012030124664,0.02050370687716813
NEMA_BOST,6,6,4,1,0.017544100061058998,0.018712940745807167
NEMA_BOST,6,7,6,0,0.016555234789848328,0.017658194297636553
NEMA_BOST,6,8,0,0,0.016268357634544373,0.01735220452387528
NEMA_BOST,7,1,4,0,0.025000525638461113,0.026831753843167643
NEMA_BOST,7,2,2,0,0.024807119742035866,0.02662418143130139
NEMA_BOST,7,3,3,0,0.024678196758031845,0.026485815149666064
NEMA_BOST,7,4,5,0,0.022399848327040672,0.024040583191211717
NEMA_BOST,7,5,1,0,0.019452055916190147,0.02087687209599302
NEMA_BOST,7,6,4,1,0.01759299822151661,0.01888164290901191
NEMA_BOST,7,7,0,0,0.016305947676301003,0.017500319015572943
